id,name,ENTR,HIST,NSCI,TECH,ECMY,SSCI,HLTH,CSMR,GOVM,RELG,CULT,FOOD,SPRT,GEOG,ECOL,PPLE
235571,"Algor mortis",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
236137,"Activities of daily living",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
261925,"Health care",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
288156,"List of forms of alternative medicine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
348268,"Crisis management",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
364655,"Timeline of human vaccines",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
366654,"Lists of hospitals in the United States",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
406118,"Bright's disease",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
417652,"Post-coital tristesse",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
500263,"Certified first responder",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
523680,"Stretcher",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
533364,"Normal for Norfolk",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
562259,"List of eponymous diseases",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
581687,"Basic life support",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
604783,"Seroconversion",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
627246,"History of alternative medicine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
685936,"Torsades de pointes",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
716550,"Breslow's depth",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
731879,"List of eponymous medical signs",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
791464,"Walter Reed Army Medical Center",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
793631,"Cancer vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
876719,"DPT vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
900035,"Dipsomania",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
918941,"Richard Carmona",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
923164,"Spinal board",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
923208,"Vacuum mattress",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
925356,"Assisted living",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
943960,"Casualty movement",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
943964,"Casualty lifting",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
968873,"Artificial ventilation",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
981225,"Nocebo",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1024353,"Casualty evacuation",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1043627,"Biomedicine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1045705,"Influenza vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1046445,"Malaise",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1054520,"Hatzalah",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1073824,"Live attenuated influenza vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1074911,"AVPU",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1124725,"List of hospitals in Washington, D.C.",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1130069,"MeNZB",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1145738,"Kendrick extrication device",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1158636,"Scoop stretcher",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1163474,"Emergency physician",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1184289,"Babysitting",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1233875,"Health of Adolf Hitler",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1370590,"Medical slang",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1465195,"List of clinically important bacteria",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1524906,"Animal bite",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1564273,"George Washington University Hospital",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1666888,"Tewksbury Hospital",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1705387,"Health of Charles Darwin",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1773453,"Drapetomania",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1892313,"List of seasonal influenza vaccines",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1897067,"Health of Pope John Paul II",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1915056,"Abrasion (dental)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1950676,"List of Veterans Affairs medical facilities",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1976739,"Health effect",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2036259,"Glossary of manias",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2054607,"Age of onset",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2114227,"List of vaccine topics",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2114377,"Outline of autism",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2204869,"Arkansas Children's Hospital",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2294938,"Zebra (medicine)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2298521,"Dysaesthesia aethiopica",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2319812,"Gay-related immune deficiency",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2464377,"Emily Blackwell",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2597613,"Nothing by mouth",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2660890,"Medical geography",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2772469,"Alcohol education",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2790769,"Coordinated Incident Management System",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2824604,"Pallor mortis",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2857491,"Avicine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3094284,"Bee sting",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3127042,"Behavioral medicine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3187155,"Alcohol and health",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3208614,"Betaarterivirus suid 1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3318239,"Glossary of psychiatry",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3330375,"Anthrax vaccines",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3524059,"ABC (medicine)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3556804,"St John Ambulance",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3568755,"Incident management",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3626760,"Campaign for Access to Essential Medicines",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4194074,"Dental notation",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4235768,"Manhattan Eye, Ear and Throat Hospital",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4319477,"List of cigarette smoke carcinogens",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4419346,"Children's National Hospital",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4573741,"Acute pericarditis",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4593785,"Clinical engineering",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4754849,"Bovine alphaherpesvirus 1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4829384,"Universal Numbering System",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4829828,"FDI World Dental Federation notation",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4840281,"MMRV vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4873558,"Amosan",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5070529,"Anatid herpesvirus 1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5089337,"Acute abdomen",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5092288,"Boracic lint",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5104973,"AEMT-CC",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5144071,"Autoeczematization",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5335881,"Children's Hospital Association",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5840285,"Decubitus",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5911971,"Luis F. Álvarez",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6003061,"List of additives in cigarettes",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6045553,"Convalescence",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6090406,"Delirium tremens",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6092313,"Massachusetts Eye and Ear",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6198688,"Medical terminology",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6286678,"Certified Flight Paramedic",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6297778,"Russell Howarth",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6460534,"Akron Children's Hospital",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6524280,"Atypia",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6600576,"Alternative cancer treatments",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6757063,"Cervarix",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6950786,"Blockley Almshouse",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6962050,"Hepatitis A and B vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6979984,"Litter (rescue basket)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7405630,"Australasian Inter-Service Incident Management System",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7463394,"Palmer notation",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7472359,"Chronic care",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7614929,"Decussation",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7697517,"College health",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7948403,"John Bockoven",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7994049,"Aid station",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8113924,"Pontifical Council for the Pastoral Care of Health Care Workers",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8217313,"Howard University Hospital",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8218377,"Arnold Palmer Hospital for Children",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8470143,"Anti-idiotypic vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8538751,"Sibley Memorial Hospital",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8611983,"List of medical roots, suffixes and prefixes",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8844881,"Alcohol enema",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9005643,"Caregiver",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9040437,"Greene County Almshouse",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9448987,"Glossary of phytopathology",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9915335,"HIV Vaccine Trials Network",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9978334,"AIDSVAX",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10216813,"Glossary of dentistry",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10547029,"Computer security incident management",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
11005395,"List of acupuncture points",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
11172453,"Ante's law",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
11365279,"Attenuated vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
11395569,"Live vector vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
11396516,"Hospital incident command system (US)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
11567159,"New York Eye and Ear Infirmary",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
11670572,"Aggregatibacter actinomycetemcomitans",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
11822212,"Blanch (medical)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
12256809,"Health care in Argentina",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
12630375,"Alcohol detoxification",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
12686484,"Drug policy",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
12947073,"Hepatitis B vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
12947179,"Hepatitis A vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13186976,"Guttae (medical)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13220275,"Battlefield Advanced Trauma Life Support",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13430526,"GeoVax",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13496989,"Barry University School of Podiatric Medicine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13746759,"Health care in Australia",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13799972,"Catholic Health Association of the United States",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
14001987,"Lincoln Hospital (Bronx)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
14129618,"Acronyms in healthcare",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
14343558,"Axillary joints",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
14400636,"ALVAC-CEA vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
14471564,"Outline of medicine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
14678677,"Alcohol myopia",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
14802885,"Weevac 6",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
14934121,"Community first responder",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15036697,"Mental health triage",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15162439,"Community Health Accreditation Program",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15162636,"The Compliance Team",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15210886,"Emergency medical services in Italy",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15266163,"Alcohol and Drug Foundation",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15975602,"Healthcare in Algeria",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
16057614,"ACAM2000",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
16453539,"Acute (medicine)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
16541211,"Healthcare in Afghanistan",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
16563466,"Everyday carry",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17085856,"Emergency medical responder",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17647662,"Almshouse (Cambridge, Massachusetts)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17648590,"Illinois Eye and Ear Infirmary",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17678334,"Lovaxin C",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17836221,"Acantholysis",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18006283,"MedStar National Rehabilitation Hospital",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18050832,"Tom Magrann",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18125422,"Pandemrix",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18129039,"Grady straps",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18423387,"Student Doctor Network",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18551039,"Coordinated Regional Incident Management (Netherlands)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18558535,"Rockland Almshouse",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18958412,"Almshouse (Stoneham, Massachusetts)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18965054,"Hospital Quality Incentive Demonstration",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19068774,"Health of Samuel Johnson",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19308446,"List of Hatzalah chapters",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19425095,"Emergency medical services in the Netherlands",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19468046,"Autoimmune disease",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19482983,"Emergency medical services in Israel",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19627485,"Glossary of clinical research",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19788853,"List of burn centers in the United States",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19818769,"Ambulance station",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20034206,"Forme fruste",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20085663,"Wills Eye Hospital",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20153965,"AnMed Health Women's & Children's Hospital",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20469221,"Emergency Severity Index",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20542082,"Internal environment",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20547586,"NmVac4-A/C/Y/W-135",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20598535,"AIDS Vaccine Advocacy Coalition",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20614284,"Oculo-respiratory syndrome",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20640917,"Alternative medicine degrees",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20689902,"Ex juvantibus",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20892041,"Phillips Eye Institute",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21053449,"Brucellosis vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21053458,"Cholera vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21053494,"Meningococcal vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21053550,"Measles vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21053651,"Hepatitis C vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21114139,"Adenovirus vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21225900,"Amelanism",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21476493,"Emergency medical services in Iceland",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21535235,"American Hospital Association",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21826111,"Caregiver stress",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21861955,"Inactivated vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22012061,"AIDS Vaccine Bike Trek",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22148940,"List of eponymous fractures",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22258844,"List of abbreviations for diseases and disorders",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22308292,"Cycle responder",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22406107,"Field triage",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22570610,"Active mobility",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22681451,"Catholic Church and HIV/AIDS",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
23224587,"2009 swine flu pandemic vaccine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
23323278,"Gay bowel syndrome",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
23460073,"Absolute risk",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
23640750,"Antibiotic misuse",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
23828717,"List of countries by total health expenditure per capita",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24217569,"List of accredited respiratory therapist programs",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24330814,"Friends' Almshouse of Philadelphia",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24505051,"Height of curvature",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24534325,"Lincoln Detox",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24665596,"Health of Abraham Lincoln",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24731064,"Federative International Programme on Anatomical Terminology",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24809120,"Alcohol in Australia",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24889591,"Collaborative Care",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24909807,"Domestic medicine",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24934154,"Decision aids",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24934874,"Centro de Formação e Desenvolvimento dos Trabalhadores da Saúde de São Paulo",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
25149212,"FluBlok",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
25433426,"Abutment (dentistry)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
25653086,"Active placebo",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
26246757,"Current Dental Terminology",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
26929224,"Catastrophic schizophrenia",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
27090911,"Arthropod bites and stings",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
27135835,"Demineralized freeze dried bone allograft",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
27197253,"Acropustulosis",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
27197609,"Atrophoderma",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
27947105,"Emergency Language Systems",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
28025681,"The Center for Healthcare Governance",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
28256568,"List of eponymous medical devices",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
28292127,"List of eponymous surgical procedures",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
28332710,"July effect",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
28346449,"List of eponymous medical treatments",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
28810868,"Global HIV Vaccine Enterprise",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
28832428,"Advanced disaster management simulator",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
28850805,"Possible monorchism of Adolf Hitler",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
28854191,"List of medical eponyms with Nazi associations",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
28889542,"Health of Frédéric Chopin",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
29312372,"Omni mane",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
29699454,"Emergency medical services in Austria",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
29735583,"MenAfriVac",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
30066996,"Healthcare in Belgium",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
30068770,"Emergency medical services in Spain",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
30127601,"Emergency medical services in Portugal",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
31080134,"Hamilton Eye Institute",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
31241545,"Vermont State Hospital",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
31373406,"Healthcare in Austria",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
