id,name,ENTR,HIST,NSCI,TECH,ECMY,SSCI,HLTH,CSMR,GOVM,RELG,CULT,FOOD,SPRT,GEOG,ECOL,PPLE
12241,"Gallium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12242,"Germanium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12666,"Gluon",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13466,"Hafnium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13758,"History of physics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
15507,"Carbon compounds",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17214,"Kilt",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
18831,"Mathematics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
18902,"Mathematician",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20398,"Muonium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20728,"Mathematical formulation of quantum mechanics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22939,"Physics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23053,"Periodic table",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23269,"Physicist",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23322,"Protactinium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23633,"List of physicists",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24489,"Outline of physics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
25202,"Quantum mechanics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
25211,"Quantum chemistry",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
25603,"Rhenium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
28362,"Freight transport",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
30041,"Technetium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
34241,"Ytterby",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
37411,"Alkaline earth metal",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
37854,"Antimatter rocket",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
37924,"The Barber of Seville",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
38180,"Clothing",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
38210,"Footwear",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
39185,"Johan August Arfwedson",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
40646,"Brun's constant",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
41891,"Stable nuclide",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
44596,"Positronium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
45307,"Atomic electron transition",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
47687,"Cosmic ray",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
48597,"Furniture",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
50237,"Robert Boyle",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
51331,"Dimensionless quantity",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
52081,"Antihydrogen",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
53217,"Exotic atom",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
53218,"Pionium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
54717,"De Broglie–Bohm theory",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
54738,"Interpretations of quantum mechanics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
55236,"Compton scattering",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
56369,"Bell's theorem",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
57555,"Acid dissociation constant",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
58463,"Backscratcher",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
59018,"List of biologists",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59701,"Broom",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
63243,"Chemical symbol",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
64993,"Skin cancer",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
66394,"Island of stability",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
66400,"Transfermium Wars",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
67513,"Systematic element name",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
68326,"Extended periodic table",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
68485,"Jurassic Park (film)",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
71268,"Astrochemistry",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
80144,"List of chemists",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
84715,"Mendeleev's predicted elements",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
92791,"Audio power amplifier",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
98943,"Avon Products",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
142456,"Good Will Hunting",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
144929,"Boron group",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
151577,"Causality (physics)",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
152464,"Nuclide",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
153868,"Draped garment",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
153873,"List of dancewear",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
153914,"Cassette deck",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
158015,"Cosmetics",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
159546,"Balaclava (clothing)",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
161293,"Amphoterism",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
172543,"Black bloc",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
174705,"Algebraic number theory",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
176883,"Major appliance",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
183952,"Backpack",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
188935,"Bose–Einstein statistics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
189768,"Consumer electronics",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
189819,"Carl Auer von Welsbach",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
191574,"Boot",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
191838,"Antoine Jérôme Balard",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
192043,"CD player",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
192123,"Index of accounting articles",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
205398,"Makeup",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
209874,"Density functional theory",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
211602,"Hidden-variable theory",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
212616,"Electronic structure",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
213968,"Relative atomic mass",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
216631,"Baby bottle",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
218684,"Elizabeth Arden",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
220090,"Index of anatomy articles",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
222685,"Dilithium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
223338,"Swimsuit",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
223876,"Index of biology articles",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
225805,"Boombox",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
232952,"Degeneracy (mathematics)",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
237630,"Electron density",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
240028,"Adidas",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
241027,"Down quark",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
241028,"Charm quark",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
241030,"Bottom quark",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
241034,"Electron neutrino",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
251887,"Luxury car",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
289878,"Field theory (mathematics)",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
289894,"Cargo bike",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
291472,"Lattice model (physics)",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
298448,"Cosmochemistry",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
304091,"Annatto",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
304673,"Akai",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
304774,"Coincidence circuit",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
309347,"Climbing shoe",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
317739,"Raincoat",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
326675,"Personal luxury car",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
335054,"Axion",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
342127,"Anti-gravity",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
346133,"Annihilation",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
347002,"Audio equipment",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
348643,"G-string",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
349735,"Baryon number",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
350239,"Basket",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
351549,"List of algebraic geometry topics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
352181,"List of abstract algebra topics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
364478,"Absorption spectroscopy",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
365510,"Index of biochemistry articles",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
366436,"Active and passive transformation",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
381805,"Franck–Hertz experiment",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
392828,"Abundance of the chemical elements",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
396550,"Cargo",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
397169,"Acer Inc.",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
406617,"Giorgio Armani",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
413522,"Box",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
416820,"Albert Einstein World Award of Science",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
419461,"Bowler hat",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
424420,"Accelerator physics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
429789,"Coupled cluster",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
429889,"Athletic shoe",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
433135,"Baseball cap",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
439497,"Classical limit",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
453626,"Strangeness",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
456132,"List of scientific constants named after people",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
457891,"Philip Abelson",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
460110,"Schrödinger's Cat Trilogy",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
474107,"BaBar experiment",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
481678,"Archimedean point",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
483474,"Revlon",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
489992,"Diving mask",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
501016,"Apple Store",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
502205,"Diophantine geometry",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
511640,"5.1 surround sound",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
524124,"Hypercharge",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
527369,"Lists of mathematics topics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
537026,"List of mathematical topics in quantum theory",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
543092,"Chemical elements in East Asian languages",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
544919,"Eadie–Hofstee diagram",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
545267,"Fendi",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
548687,"Peter Armbruster",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
568164,"Goaltender mask",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
568175,"Hockey helmet",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
582612,"Blouse",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
586504,"Baggy green",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
592030,"Leg warmer",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
594874,"Autoionization",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
633049,"Audi A8",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
644550,"Higgs mechanism",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
672218,"Isospin",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
701127,"Electroweak scale",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
706999,"Atmospheric chemistry",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
719534,"Biological carbon fixation",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
722672,"Fauna",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
725797,"Dashboard",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
728579,"L'Oréal",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
734019,"Chanel",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
734125,"Versace",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
758727,"Charged particle beam",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
762913,"Chaps",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
772310,"Salvatore Ferragamo",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
778246,"Flora",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
796928,"Consistent histories",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
817384,"Period 8 element",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
827230,"Antique furniture",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
844136,"Gucci",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
847772,"Baseball glove",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
850915,"Anti-aging cream",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
858665,"Luxury goods",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
864629,"Baby sling",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
864833,"Babywearing",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
865641,"Telematics",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
884209,"99 Luftballons",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
887418,"Blue Origin",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
893337,"Local hidden-variable theory",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
903187,"Wrestling mask",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
910784,"Bicycle helmet",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
917475,"Allantoin",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
985094,"Armani",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1005984,"Baby transport",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1025272,"Bohr–Einstein debates",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1031711,"Antimacassar",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1033672,"Nail polish",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1043627,"Biomedicine",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1059971,"Cowboy hat",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1062015,"Associated Legendre polynomials",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1072857,"Biosignature",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1074543,"Coronium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1083721,"Cabibbo–Kobayashi–Maskawa matrix",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1089240,"Bisulfide",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1105488,"Classification of Clifford algebras",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1119145,"Château Lafite Rothschild",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1129493,"Avon Protection",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1144736,"Aquarium furniture",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1146459,"Protonium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1151005,"Bottega Veneta",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1168506,"List of algebraic number theory topics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1170627,"Boucheron",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1182550,"Bottle opener",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1190887,"Pilot wave theory",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1217124,"CERN Axion Solar Telescope",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1220453,"Glove (ice hockey)",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1231264,"Carrie & Barry",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1234141,"Akubra",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1246386,"Unbibium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1248069,"Audi V8",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1265542,"Driza-Bone",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1266636,"Leggings",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1277825,"Angular momentum coupling",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1283671,"Blobject",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1285524,"LHCb experiment",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1313355,"Dior",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1330540,"Australian standard pallet",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1331587,"B − L",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1331789,"Lepton number",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1334658,"Boardshorts",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1335181,"Competitive swimwear",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1336512,"PC game",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1337579,"Areas of mathematics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1348989,"Numbers (TV series)",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1359360,"Ansatz",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1385720,"Audio commentary",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1395160,"High-technology swimwear",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1410431,"Bethe lattice",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1425026,"Balenciaga",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1427251,"Alkalinity",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1445706,"Automotive navigation system",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1446277,"Bessel's inequality",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1465195,"List of clinically important bacteria",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1474467,"Compton wavelength",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1485009,"Arm warmer",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1501424,"Beauty salon",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1524630,"Alternatives to the Standard Higgs Model",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1526030,"Ariel (detergent)",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1561482,"Hiking boot",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1564226,"Aufbau principle",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1569276,"High-end audio",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1571103,"Ball gown",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1571112,"Ballerina skirt",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1600866,"Jellium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1623956,"Charm (quantum number)",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1624276,"Bottomness",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1624397,"Topness",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1624953,"Cabotage",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1629320,"Attenuation length",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1648534,"Ashtray",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1651717,"Ambient device",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1663537,"Allometry",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1686272,"Chemical biology",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1723057,"Automotive head unit",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1726650,"Cartier (jeweler)",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1771529,"Breeches",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1786925,"Acid value",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1795597,"Acetone",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1828131,"Davisson–Germer experiment",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1831996,"B Reactor",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1877286,"Classical Heisenberg model",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1879677,"Graphophone",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1882219,"List of algebraic coding theory topics",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1882875,"Bloomers",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1919103,"Adsorption Method for Sampling of Dioxins and Furans",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
